id,facebook_id,page_name,page_type
13706,147113692013916,Alameda County District Attorney's Office,government
20740,7835151610,Carolyn Maloney,politician
21853,153386398045259,U.S. Coast Guard Sector Corpus Christi,government
22020,164355242867,NASA's MAVEN Mission to Mars,company
10286,239361881502,NASA Universe Education,government
19599,71177723860,Iowa Homeland Security and Emergency Management,government
19082,180788025285113,Nextdoor,company
12845,168596886491903,Secret Escapes,company
21072,282054160582,NESCAFÉ Dolce Gusto Slovenija,company
13622,167753616628814,Tabasco,company
6831,328641920535821,Tabasco,company
16379,424859537619849,U.S. Coast Guard Great Lakes,government
19759,1567177936905633,U.S. Coast Guard Station New Haven,government
21379,46123185197,Wallaby Yogurt,company
21971,1616390628594809,Guatemala.com,company
15734,196698723693773,Gumout,company
21877,103391361537,Sara Lee Deli,company
20933,78136733468,Nuestra Belleza Latina,tvshow
20343,112249422145566,Defense Finance and Accounting Service - DFAS,government
22208,9229303148,U.S. Department of State: Consular Affairs,government
15425,197168574737,New York State Department of Public Service,government
15114,61925207454,NOAA National Severe Storms Laboratory,government
18078,87264251614,"The Post-9/11 GI Bill, U.S. Department of Veterans Affairs",government
14758,258543454169569,Solar Power World,company
19245,13883923426,Mazie Hirono,politician
11165,174866249236469,Tulsi Gabbard,politician
13236,263478517077952,Icecreamland,company
21202,156516934480457,Nestle Temptations,company
5312,486290621414640,Australian Department of Health,government
20346,319321431468083,Enfamil,company
14192,278239528854317,Feed the Future,government
9893,320631784698200,NOAA Climate.Gov,government
16032,274320942675899,U.S. Consulate General Alexandria - القنصلية العامة الأمريكية بالإسكندرية,government
10717,611607788961566,Phil Hogan,politician
9235,358310177662716,National Institute on Minority Health and Health Disparities,government
20646,211979362167761,U.S. Indian Affairs,government
3864,108687402609719,Institute of Museum and Library Services,government
13106,163541773751871,U.S. General Services Administration Heartland Region,government
17354,127485003430,Fogarty International Center,government
14344,32129918236,"U.S. Embassy Bishkek, Kyrgyz Republic",government
16961,172532656153780,Mazola,company
8977,222603405048,Tennessee Department of Health,government
7567,307834162952493,Department of Defense Office of Financial Readiness,government
9557,94999047581,California Department of Public Health,government
19483,356711378954,USAID Bangladesh,government
14429,197979673577049,Feds Feed Families,government
9117,112662472124565,National Interagency Fire Center,government
12666,533738056683747,Maryland Office of Preparedness and Response,government
14341,1448252225463573,The Forest Service-Mt. Hood National Forest,government
3798,320952651295590,NIH Office of Dietary Supplements (ODS),government
11189,132918610067448,U.S. Economic Development Administration,government
8925,147154975673,Dr. Richard Pan,politician
9688,1194342513930027,The Open Road with Dr. Chris,tvshow
11239,194730097213605,Oklahoma Attorney General Mike Hunter,government
11820,311223189014339,Dr. Chris Pet Vet,tvshow
16389,990859007605675,Great Day Washington,tvshow
13302,212177272281202,CBS Dream Team,tvshow
21054,153335754885,Student Flights Australia,company
21076,213796621971664,Dallas,tvshow
19104,344870473481,Hot In Cleveland,tvshow
20040,794402953963043,Recipe for Deception,tvshow
12970,1041425332540569,Monica the Medium,tvshow
9752,485290944851948,The 100,tvshow
11848,495361053853590,Chasing Life,tvshow
21778,225410584279282,Young & Hungry,tvshow
11613,667207070090485,Twinning,tvshow
17642,502967996434952,American Dream Builders,tvshow
15424,357922210885902,Couples Therapy,tvshow
22155,1485213805051772,Stitchers,tvshow
21225,220419784635007,Grimm,tvshow
5645,581117105291429,A to Z,tvshow
5384,1413170245615024,Younger,tvshow
20899,515838895124157,Reign,tvshow
21727,352709604800553,Ray Donovan,tvshow
15694,195021667212814,KTLA 5 Morning News,tvshow
9285,312173188835995,The Soul Man,tvshow
10901,163783223966889,Red Oaks,tvshow
5646,143743819137192,Fargo,tvshow
8183,826556904070611,Complications,tvshow
15533,206795762676344,The River,tvshow
11371,182540788591366,Toaster Strudel,company
21671,206623622690681,NYC Department of Health and Mental Hygiene,government
20267,329524993910591,Sunday Footy Show,tvshow
21219,129086560531063,A Current Affair,tvshow
14264,184394935018499,Anna Burke,politician
13134,552968198133394,Peter Dutton,politician
10828,324431607725028,Wendy Lovell MP,politician
20510,116012935085151,Bruce Notley-Smith MP,politician
17633,300467140020715,smartraveller.gov.au,government
11102,537762462924537,Anthony Albanese MP,politician
17639,154716001389058,Clare O'Neil MP,politician
13039,575557119153505,Department of Planning and Environment,government
15367,488183204589693,SanDisk,company
15373,135107816501387,9 News Perth,tvshow
17438,175082279363672,Councillor Krista Adams,politician
18396,286239594762825,ReiseSalon,company
10232,46387183147,Rob Dyrdek's Fantasy Factory,tvshow
17050,225869087548,Harris County Sheriff's Office,government
12467,103928532720,Pardot,company
22188,229461663743288,Dance Moms,tvshow
19739,123031417774466,Girls,tvshow
22081,390208241007639,Stylehaul Mundo,company
1471,115420345314685,Girl Code,tvshow
10727,131203376904913,Wyng,company
20491,96286403078,iHeartDogs.com,company
18722,193562750801393,NYS Department of Civil Service,government
9469,104757366254770,Michigan Department of Corrections,government
22057,105403482831839,The Connecticut National Guard,government
10501,109239419107411,Stephen Cowan,politician
16345,520229128092446,Ronan Farrow Daily,tvshow
19655,120177481327977,Playtex,company
21004,8816160747,America’s Next Top Model,tvshow
16885,69983322463,Ted Cruz,politician
20575,760323587369736,Navy Ombudsman At Large,government
21496,355931204482410,Fort Gordon,government
15756,143154955728131,NYPD RECRUIT,government
12206,157864856535,City of South Bend - Municipal Government,government
17474,124161897646081,Dell EMC,company
6130,150719291635295,Fry's Electronics,company
22030,207645595939856,WD,company
4100,26098116486,SanDisk,company
15001,205713472793698,Dong Ngo,company
16941,139097079464460,WD,company
19122,50370501210,Diamond Supply Co,company
5465,118302258183835,Port of Portland,government
6838,6227578465,Jay Inslee,politician
11392,123617924383348,Costco Wholesale Canada,company
19614,109407585886206,Toggolino von SUPER RTL,tvshow
13554,218131045257,Provo City Government,government
16006,208888209127306,R.J. and Jay Paul Molinere from Swamp People,tvshow
19134,297755728514,Regional Transportation Commission of Southern Nevada,government
17230,216348218488375,Carnation Breakfast Essentials Canada,company
10748,17790106373,Bill Peduto,politician
10139,368788629844989,Sanbittèr,company
18583,126319964081686,Big Brother Suomi,tvshow
19718,239909169455418,Big Brother Canada,tvshow
19965,151600258212887,Sweet Home Farm,company
12201,123852064328646,Extra Gum,company
17744,42220833615,Yo Gabba Gabba,tvshow
10176,395403540657253,TDJ,tvshow
16876,583271365132611,Newtown Borough Police Department,government
15760,767357850006810,The Governor's Traffic Safety Committee of New York,government
11954,131688770239565,U.S. Forces Japan (在日米軍司令部),government
13915,59185602427,North Dakota National Guard,government
14020,155333584527566,AFN Spangdahlem,government
20433,113826658642247,Colorado National Guard,government
14461,339032188521,I.G. Brown Training and Education Center,government
20976,105500249485209,Puerto Rico National Guard,government
22247,478544295558605,NBC Sports Soccer,tvshow
19641,104445666320476,NFL on ESPN,tvshow
11500,184797814883238,Wilson Football,company
20592,61263506236,Royal Canadian Air Force,government
21856,185124454857165,"4th Brigade Combat Team (Airborne), 25th Infantry Division",government
11289,311356981558,"U.S. Army Public Affairs, Midwest",government
18623,396486167155953,وزارت امور داخله  -  د کورنیو چارو وزارت,government
9504,117019301668737,RC-East,government
22366,45168721640,FRONTLINE,tvshow
18482,173715018559,Virginia National Guard,government
9681,195033360527131,Quartermaster School,government
12243,150790310975,Army Sustainment Command,government
22248,365396164046,29th Infantry Division,government
16615,118726966865,"1st Brigade, 1st Armored Division",government
14469,159316114122379,Maryland Department of Veterans Affairs,government
18841,162387890476634,"10th Engineer Battalion, 1st ABCT, 3rd ID",government
11280,215199871828260,US National Weather Service Key West Florida,government
17058,236131573220182,U.S. Coast Guard Air Station Traverse City,government
20495,134919126580312,US National Weather Service Brownsville/Rio Grande Valley Texas,government
22375,155416747835130,"Baltimore District, U.S. Army Corps of Engineers",government
15223,100161816735480,US National Weather Service Midland Texas,government
16188,151113598286182,US National Weather Service Las Vegas Nevada,government
21385,122624984478774,US National Weather Service Gaylord Michigan,government
19889,118296021596981,US National Weather Service Wakefield VA,government
18375,234322003272452,US National Weather Service Newport/Morehead City NC,government
22278,260504630787596,NOAA Ship Nancy Foster,government
19758,128741794246,The Sing Off,tvshow
11095,638302962881830,The Trend Live,tvshow
19472,281230040729,The Windish Agency,company
16135,170332849682660,Kobalt Music,company
20894,154468004589222,The Dan Patrick Show,tvshow
8803,112705558766862,The X Factor - Australia,tvshow
10548,181383195228374,SINGSALE,company
13590,161478120632146,MYSALE,company
21525,13249279412,BET Awards,tvshow
21365,17660441606,90210,tvshow
18738,382630171760164,Ready for Love,tvshow
22293,5991693871,The Wire,tvshow
17330,235899176545,Jerseylicious,tvshow
18548,113412992062483,ЦЕНТРАЛЬНОЕ КОМАНДОВАНИЕ США,government
22423,141464772668758,Australia in Thailand,government
21536,183437075019220,Oaxaca Travel,government
12988,448533501875403,Ken Wyatt,politician
22417,22429695864,John Sarbanes,politician
20539,117453374941855,Fort Riley Off-Post Housing Services Office,government
19810,71810212433,"Fort Hood Family and Morale, Welfare and Recreation",government
7300,1388737224703737,Rising Star,tvshow
12932,123269524395054,Swiss Miss,company
17159,207204566159,Nabisco Cookies,company
8243,206135125270,Department of State -- Office of Global Women's Issues,government
14272,38452569122,American English at State,government
18271,23734702320,Doritos,company
14067,409209859121552,LaToya Cantrell,politician
14003,147635825320083,The Great British Bake Off,tvshow
22297,376159555812924,Candice Renoir - série,tvshow
839,787059354700187,Scream Queens,tvshow
18342,232101490315716,Good Times,tvshow
20736,184721814908140,Hart of Dixie,tvshow
15366,111300605882490,Hatched,tvshow
15835,287802586021,Nikita,tvshow
20359,315489079651,Ted Hsu,politician
15994,176710445676399,Sweet Baby Ray's,company
21001,646196718858208,Que Noche con Angelica y Raul,tvshow
16914,471400192983479,Yo Soy El Artista,tvshow
11399,205677989954186,José José,tvshow
11383,222639827747407,Dolce Vita,company
16922,371766492875512,Tadashi Shoji,company
19296,139089802943610,Foodstirs,company
21303,389413887865695,Federal Reserve Bank of New York,government
19325,310916645641435,FedEx Office,company
16466,107236792712338,U.S. Embassy Cotonou,government
16997,97657757808,Crane Army Ammunition Activity,government
10229,168042789893374,Twin Peaks,tvshow
16812,311620902935,Brisk,company
17657,283237681777212,Trop50,company
9335,139851609500441,"Bravo Battery, 1st Battalion 38th Field Artillery",government
14052,322652840260,2nd Infantry Division Sustainment Brigade,government
14605,160689006596,"2nd Brigade Combat Team, 3rd Infantry Division",government
9232,515709625133536,"Alpha Company, 602D ASB, 2CAB, 2ID",government
13741,422245854518691,"7th Air Force, Republic of Korea - 미 7공군",government
19961,148604588516366,U.S. East Asia and Pacific Media Hub,government
10887,111794158722,U.S. Embassy Seoul,government
18806,172276746147551,10th Support Group,government
11229,99938697351,Western Hemisphere Institute for Security Cooperation (WHINSEC),government
15849,202533183091627,U.S. Army Environmental Science & Engineering Officer (ESEO),government
21533,211583262193096,Installation Management Command Directorate-Europe,government
15967,323159635748,San Francisco Police Department,government
